Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,Humidity,Pressure,UVIEF
2009-03-24,18.1,28.4,0.0,31.0,52.0,1018.25,10.055
2009-03-25,18.0,28.5,0.0,31.0,52.0,1020.75,10.363
2009-03-26,17.7,28.6,0.0,30.0,50.5,1020.35,10.492
2009-03-27,17.3,29.4,0.0,30.0,53.0,1018.25,9.731
2009-03-28,19.9,28.7,0.0,46.0,54.5,1018.9,9.033
2009-03-29,19.0,28.6,3.2,43.0,56.0,1017.3,9.049
2009-03-30,20.1,27.2,2.2,31.0,82.5,1013.05,8.831
2009-03-31,19.4,30.0,3.0,30.0,53.0,1008.4,9.138
2009-04-01,19.0,30.5,0.2,28.0,61.5,1011.9,9.42
2009-04-02,21.1,24.8,13.0,54.0,93.5,1015.1,8.907
2009-04-03,20.1,28.1,66.2,30.0,75.0,1016.5,8.66
2009-04-04,21.9,28.1,41.0,22.0,79.0,1015.4,8.7
2009-04-05,20.8,28.1,0.8,28.0,74.0,1013.95,8.542
2009-04-06,21.4,29.2,1.0,28.0,68.5,1014.55,8.343
2009-04-07,20.0,25.7,1.2,35.0,73.0,1019.4,7.594
2009-04-08,18.1,26.6,1.8,39.0,52.0,1021.95,7.499
2009-04-09,17.0,25.6,0.0,30.0,62.0,1021.4,7.992
2009-04-10,17.7,25.8,5.6,33.0,76.5,1022.45,7.915
2009-04-11,18.3,25.8,2.2,28.0,76.0,1023.7,8.177
2009-04-12,19.3,26.5,14.6,30.0,78.5,1022.1,8.217
2009-04-13,19.7,25.5,1.4,39.0,91.0,1018.0,7.744
2009-04-14,21.2,27.5,43.8,30.0,72.0,1013.4,7.422
2009-04-15,20.3,30.7,0.4,28.0,59.5,1010.85,7.066
2009-04-16,19.8,29.5,0.0,22.0,54.5,1013.0,7.059
2009-04-17,15.6,29.7,0.0,30.0,49.0,1013.15,6.872
2009-04-18,16.5,27.9,0.6,24.0,52.0,1014.6,6.562
2009-04-19,16.7,27.2,0.2,28.0,49.0,1012.45,6.576
2009-04-20,18.6,27.3,0.0,31.0,47.5,1011.35,6.354
2009-04-21,17.9,26.4,0.0,35.0,69.5,1014.15,6.468
2009-04-22,16.5,27.2,1.0,31.0,52.5,1016.15,6.469
2009-04-23,17.0,26.9,0.2,28.0,50.5,1016.35,6.323
2009-04-24,14.7,27.2,0.0,46.0,56.5,1014.1,6.558
2009-04-25,15.8,30.3,0.0,28.0,54.5,1009.6,6.477
2009-04-26,17.9,28.9,0.0,33.0,34.0,1010.05,6.439
2009-04-27,14.3,26.5,0.0,31.0,37.5,1014.65,6.334
2009-04-28,12.6,26.1,0.0,20.0,32.5,1018.6,6.444
2009-04-29,12.1,25.5,0.0,20.0,49.5,1018.55,6.206
2009-04-30,13.3,26.4,0.0,43.0,46.5,1016.3,6.279
2009-05-01,13.1,24.6,0.0,26.0,56.0,1021.25,6.488
2009-05-02,15.6,24.8,0.0,26.0,58.0,1022.25,6.288
2009-05-03,14.2,24.8,0.0,31.0,58.5,1023.05,5.966
2009-05-04,14.9,24.9,0.0,31.0,60.5,1024.6,5.668
2009-05-05,13.4,24.4,0.0,30.0,55.5,1025.8,5.682
2009-05-06,14.0,24.4,0.0,35.0,61.5,1023.9,5.763
2009-05-07,16.6,24.4,1.4,22.0,66.0,1022.35,5.538
2009-05-08,14.4,25.8,2.2,24.0,59.0,1022.5,5.419
2009-05-09,12.5,25.4,0.2,24.0,54.0,1020.4,5.311
2009-05-10,12.4,25.4,0.0,50.0,53.0,1018.9,5.111
2009-05-11,14.1,23.6,0.0,35.0,54.0,1020.4,5.01
2009-05-12,13.8,21.5,0.0,17.0,66.0,1019.05,4.65
2009-05-13,12.0,24.3,0.0,24.0,56.0,1016.35,4.458
2009-05-14,12.5,25.4,0.0,26.0,48.5,1015.3,4.612
2009-05-15,10.2,24.9,0.0,26.0,37.5,1016.25,4.332
2009-05-16,9.0,26.2,0.0,31.0,33.5,1014.55,4.512
2009-05-17,12.6,26.2,0.0,22.0,52.5,1016.1,4.491
2009-05-18,15.6,24.5,0.0,39.0,68.0,1018.85,4.552
2009-05-19,17.0,21.4,56.6,37.0,78.5,1017.45,4.389
2009-05-20,16.7,19.1,89.0,54.0,90.0,1010.9,4.419
2009-05-21,14.7,23.2,76.2,43.0,63.0,1007.65,4.074
2009-05-22,13.2,23.0,0.0,24.0,67.5,1009.95,3.884
2009-05-23,15.1,22.8,5.4,41.0,77.5,1009.25,4.33
2009-05-24,16.8,22.7,2.2,39.0,66.5,1019.95,4.594
2009-05-25,14.8,23.7,2.2,31.0,60.5,1021.8,4.662
2009-05-26,15.3,22.3,0.0,20.0,66.0,1021.45,4.235
2009-05-27,13.8,24.1,0.0,17.0,72.5,1019.55,4.196
2009-05-28,14.6,25.1,0.0,17.0,61.5,1018.6,4.279
2009-05-29,14.6,24.6,0.0,24.0,72.0,1018.9,4.29
2009-05-30,14.5,23.5,5.2,28.0,64.0,1022.5,4.285
2009-05-31,12.8,22.4,0.2,33.0,63.5,1027.15,4.127
2009-06-01,13.6,21.7,2.0,35.0,67.5,1027.4,4.118
2009-06-02,14.5,21.2,4.2,31.0,81.0,1025.5,3.851
2009-06-03,14.1,21.3,6.0,26.0,83.0,1022.1,3.832
2009-06-04,15.2,22.7,1.4,13.0,80.5,1018.3,3.85
2009-06-05,14.8,24.4,1.2,30.0,72.5,1015.25,4.004
2009-06-06,12.4,24.3,0.0,22.0,47.0,1013.65,4.478
2009-06-07,12.7,23.4,0.2,41.0,58.0,1011.55,4.134
2009-06-08,8.6,22.0,1.2,26.0,42.5,1014.35,3.861
2009-06-09,7.7,21.6,0.0,39.0,45.0,1016.0,3.451
2009-06-10,8.2,20.4,0.0,43.0,41.0,1017.25,3.136
2009-06-11,7.6,16.5,0.0,35.0,39.5,1020.35,3.099
2009-06-12,5.5,19.9,0.0,20.0,49.0,1022.25,3.381
2009-06-13,7.8,22.0,0.0,17.0,58.0,1019.45,3.826
2009-06-14,8.6,24.1,0.0,20.0,56.0,1016.35,3.848
2009-06-15,11.7,22.5,0.0,20.0,78.0,1013.75,3.889
2009-06-16,9.6,22.4,0.4,24.0,52.0,1016.85,3.749
2009-06-17,8.9,22.3,0.0,20.0,53.0,1021.3,3.416
2009-06-18,12.0,21.1,0.0,22.0,65.0,1021.25,3.55
2009-06-19,12.9,22.8,0.0,28.0,65.5,1020.45,3.486
2009-06-20,13.5,22.1,0.0,30.0,67.0,1020.75,3.45
2009-06-21,14.7,20.0,0.4,31.0,89.5,1020.7,3.705
2009-06-22,16.8,19.8,24.4,31.0,93.5,1017.95,3.535
2009-06-23,14.8,23.1,31.2,52.0,65.5,1015.75,3.129
2009-06-24,11.3,23.2,0.0,15.0,73.0,1017.2,3.263
2009-06-25,10.9,19.3,0.2,13.0,80.5,1016.45,3.222
2009-06-26,12.7,19.8,0.0,20.0,82.5,1012.4,3.196
2009-06-27,13.7,20.3,14.8,31.0,74.5,1004.6,3.415
2009-06-28,8.8,20.4,0.0,24.0,60.5,1007.8,3.469
2009-06-29,8.2,21.4,0.0,24.0,47.5,1014.05,3.533
2009-06-30,7.2,22.5,0.0,,,,3.641
2009-07-01,10.4,23.8,,19.0,67.5,1013.0,3.625
2009-07-02,12.5,23.2,0.0,43.0,43.5,1011.15,3.624
2009-07-03,12.7,20.8,0.0,54.0,39.0,1008.85,3.215
2009-07-04,10.6,19.1,0.0,44.0,42.0,1014.05,3.277
2009-07-05,7.4,18.3,0.0,26.0,49.5,1016.5,3.567
2009-07-06,7.2,20.6,0.0,24.0,63.0,1019.9,3.362
2009-07-07,11.6,16.4,0.0,17.0,85.0,1019.05,3.574
2009-07-08,11.9,19.1,3.4,43.0,60.0,1022.35,3.543
2009-07-09,11.1,20.7,0.0,41.0,58.0,1021.65,3.585
2009-07-10,13.0,20.4,0.0,37.0,56.5,1019.15,3.595
2009-07-11,11.2,21.7,0.0,31.0,58.5,1017.95,3.726
2009-07-12,8.9,22.5,0.0,17.0,60.5,1016.5,4.102
2009-07-13,7.9,25.5,0.0,26.0,54.0,1011.4,4.362
2009-07-14,11.3,19.4,0.0,30.0,55.0,1010.45,4.031
2009-07-15,6.2,19.7,0.0,30.0,47.5,1011.95,3.608
2009-07-16,10.9,17.1,0.0,39.0,55.5,1012.55,3.238
2009-07-17,8.2,19.9,0.0,33.0,48.5,1016.4,3.649
2009-07-18,8.6,21.7,0.0,19.0,58.0,1021.7,3.909
2009-07-19,11.0,22.5,0.0,22.0,62.5,1021.95,3.787
2009-07-20,8.1,22.9,0.0,19.0,53.0,1025.6,3.963
2009-07-21,10.0,23.5,0.0,46.0,66.5,1024.15,4.107
2009-07-22,10.6,24.4,0.0,48.0,52.5,1019.0,4.011
2009-07-23,14.7,25.8,0.0,31.0,51.0,1014.3,4.098
2009-07-24,9.9,21.7,0.0,24.0,40.0,1021.55,4.176
2009-07-25,10.6,20.9,0.0,28.0,61.0,1024.1,4.164
2009-07-26,11.5,21.7,0.0,22.0,66.0,1020.7,4.465
2009-07-27,11.6,23.1,0.2,39.0,48.0,1015.8,4.2
2009-07-28,9.7,22.2,0.0,19.0,43.0,1021.65,4.237
2009-07-29,9.0,22.0,0.0,20.0,50.0,1023.5,4.442
2009-07-30,8.3,21.8,0.0,19.0,55.0,1023.25,4.218
2009-07-31,8.3,21.3,0.0,28.0,45.5,1020.95,4.302
2009-08-01,8.4,22.5,0.0,19.0,56.0,1023.85,4.285
2009-08-02,8.8,23.0,0.0,20.0,55.5,1025.65,4.053
2009-08-03,9.4,24.3,0.0,24.0,54.5,1022.45,4.384
2009-08-04,9.1,22.8,0.0,22.0,59.0,1021.35,4.294
2009-08-05,10.8,23.4,0.0,22.0,57.5,1020.15,4.033
2009-08-06,11.3,22.5,0.0,26.0,60.5,1021.8,4.249
2009-08-07,10.4,23.7,0.0,19.0,61.5,1019.1,4.664
2009-08-08,10.5,22.7,0.0,28.0,58.0,1018.2,4.24
2009-08-09,8.2,22.0,0.0,19.0,51.0,1019.45,4.135
2009-08-10,9.3,22.5,0.0,22.0,59.5,1021.3,4.572
2009-08-11,9.5,23.0,0.0,24.0,55.0,1020.0,4.512
2009-08-12,11.7,23.5,0.0,56.0,68.5,1016.0,4.719
2009-08-13,10.6,26.8,2.8,19.0,59.0,1014.25,5.357
2009-08-14,12.1,26.4,0.0,30.0,37.5,1016.45,5.134
2009-08-15,10.8,23.4,0.0,20.0,58.0,1019.8,5.591
2009-08-16,10.2,25.4,0.0,24.0,59.5,1019.8,5.937
2009-08-17,11.2,27.8,0.0,41.0,60.5,1016.8,5.763
2009-08-18,13.3,23.4,0.2,31.0,41.0,1024.2,5.462
2009-08-19,10.9,23.4,0.0,24.0,50.5,1025.65,6.144
2009-08-20,10.7,22.7,0.0,22.0,54.5,1020.4,5.968
2009-08-21,11.6,24.6,0.0,28.0,63.5,1015.1,6.187
2009-08-22,14.5,28.1,0.0,48.0,56.0,1012.6,5.909
2009-08-23,14.2,28.3,0.0,24.0,62.0,1013.55,6.148
2009-08-24,15.5,35.4,0.0,28.0,55.0,1011.4,6.613
2009-08-25,17.6,33.4,0.0,39.0,26.0,1010.05,6.662
2009-08-26,18.0,30.0,0.0,37.0,14.5,1015.2,6.403
2009-08-27,10.8,26.5,0.0,22.0,37.5,1018.2,6.312
2009-08-28,15.8,29.3,0.0,28.0,59.5,1016.25,6.855
2009-08-29,19.2,27.1,0.0,35.0,72.0,1013.45,6.828
2009-08-30,18.0,29.2,0.0,35.0,33.0,1013.05,7.307
2009-08-31,12.7,22.2,1.0,30.0,54.0,1018.0,6.578
2009-09-01,8.5,23.2,0.2,26.0,46.0,1020.95,6.622
2009-09-02,11.8,23.6,0.0,26.0,57.0,1023.05,6.962
2009-09-03,11.6,23.9,0.0,28.0,55.0,1022.5,7.109
2009-09-04,13.7,24.5,0.0,33.0,65.0,1018.1,6.806
2009-09-05,16.1,27.3,7.8,35.0,61.0,1013.45,6.979
2009-09-06,14.0,25.2,0.0,26.0,60.5,1016.85,7.963
2009-09-07,15.5,25.1,0.0,39.0,65.0,1011.9,7.322
2009-09-08,16.2,27.3,15.2,33.0,41.5,1009.5,6.395
2009-09-09,11.6,25.5,0.0,35.0,35.5,1013.7,7.372
2009-09-10,10.1,26.1,0.0,22.0,36.0,1017.35,7.376
2009-09-11,11.8,26.3,0.0,33.0,32.0,1021.3,7.276
2009-09-12,10.9,25.4,0.0,30.0,47.5,1025.3,7.662
2009-09-13,12.0,25.3,0.0,28.0,54.5,1024.5,7.6
2009-09-14,12.4,26.6,0.0,22.0,57.0,1020.9,7.476
2009-09-15,12.5,25.7,0.0,24.0,60.0,1019.9,7.308
2009-09-16,13.8,26.2,0.0,24.0,57.0,1021.3,7.172
2009-09-17,14.0,26.1,0.0,28.0,56.5,1022.75,8.11
2009-09-18,13.9,28.4,0.0,28.0,56.5,1019.25,7.937
2009-09-19,16.4,27.3,0.0,26.0,59.5,1016.85,7.859
2009-09-20,18.5,32.2,0.0,31.0,55.0,1013.8,7.852
2009-09-21,17.0,29.3,0.0,24.0,63.0,1012.55,8.478
2009-09-22,21.0,28.0,0.2,33.0,64.5,1011.75,8.997
2009-09-23,19.8,27.7,0.0,57.0,30.5,1006.65,8.568
2009-09-24,15.5,30.0,0.0,33.0,25.5,1013.45,8.482
2009-09-25,10.1,28.4,0.0,30.0,30.0,1015.25,8.817
2009-09-26,13.6,34.2,0.0,48.0,28.5,1008.8,8.998
2009-09-27,15.3,24.7,0.0,54.0,18.5,1011.15,8.806
2009-09-28,8.7,25.6,0.0,44.0,20.5,1008.95,8.967
2009-09-29,10.0,26.8,0.0,31.0,28.5,1013.1,9.272
2009-09-30,12.5,26.1,0.0,28.0,39.0,1018.75,9.287
2009-10-01,14.1,28.3,0.0,31.0,48.5,1018.0,9.745
2009-10-02,14.6,28.7,0.0,44.0,50.5,1013.25,9.673
2009-10-03,19.7,34.1,0.0,46.0,31.5,1007.15,9.58
2009-10-04,17.5,26.6,0.0,31.0,56.5,1015.25,9.858
2009-10-05,16.1,28.4,0.4,31.0,54.5,1015.75,10.188
2009-10-06,16.1,27.4,0.0,30.0,52.0,1016.8,10.018
2009-10-07,17.1,28.4,0.0,30.0,63.0,1012.85,9.577
2009-10-08,11.8,27.0,2.4,35.0,30.5,1014.85,10.023
2009-10-09,13.3,26.5,0.0,31.0,37.5,1020.3,9.423
2009-10-10,13.7,24.9,0.0,35.0,48.0,1024.2,9.095
2009-10-11,15.0,22.4,0.0,24.0,65.5,1022.35,8.955
2009-10-12,13.0,26.8,1.0,43.0,59.5,1014.2,10.096
2009-10-13,18.3,35.0,1.8,93.0,40.5,1005.65,10.54
2009-10-14,16.6,31.4,10.2,59.0,17.0,1006.6,9.003
2009-10-15,12.1,31.0,0.2,30.0,23.0,1011.25,10.144
2009-10-16,12.9,29.6,0.0,43.0,18.5,1012.05,10.077
2009-10-17,14.7,26.2,0.0,28.0,29.0,1019.0,10.646
2009-10-18,14.6,25.7,0.0,31.0,49.0,1023.4,9.87
2009-10-19,14.5,25.2,0.0,30.0,49.5,1024.95,10.341
2009-10-20,14.2,25.7,0.0,28.0,47.0,1024.1,10.592
2009-10-21,14.5,28.1,0.0,30.0,48.5,1022.9,10.254
2009-10-22,15.2,28.0,0.0,30.0,47.5,1021.95,10.696
2009-10-23,16.1,28.3,0.0,31.0,47.0,1021.0,9.701
2009-10-24,16.0,28.8,0.0,35.0,49.5,1017.15,10.034
2009-10-25,16.7,28.9,0.4,46.0,56.5,1013.55,9.947
2009-10-26,18.9,28.5,0.0,44.0,55.0,1014.05,9.639
2009-10-27,18.1,26.9,35.4,37.0,57.5,1021.65,10.135
2009-10-28,17.9,26.9,1.2,31.0,72.0,1022.2,11.332
2009-10-29,17.7,26.3,4.4,33.0,47.5,1022.85,10.62
2009-10-30,16.7,26.0,0.0,26.0,64.0,1022.3,10.207
2009-10-31,16.3,27.2,0.0,31.0,50.5,1021.4,10.733
2009-11-01,18.3,24.8,0.4,39.0,63.0,1022.85,10.732
2009-11-02,14.2,26.6,0.0,28.0,46.0,1021.05,11.185
2009-11-03,14.9,29.3,0.0,26.0,49.0,1016.85,10.483
2009-11-04,18.2,32.0,0.0,30.0,47.5,1014.5,10.492
2009-11-05,19.8,29.7,0.0,46.0,57.0,1015.4,10.703
2009-11-06,18.3,25.5,0.4,28.0,67.5,1020.85,10.907
2009-11-07,18.9,26.6,7.0,33.0,59.0,1024.1,10.454
2009-11-08,16.8,27.4,0.2,35.0,47.0,1024.9,10.436
2009-11-09,18.8,25.6,17.0,35.0,58.0,1022.2,10.778
2009-11-10,17.2,25.6,1.6,39.0,57.5,1020.75,10.293
2009-11-11,15.4,26.2,0.2,26.0,54.5,1021.3,10.183
2009-11-12,16.1,27.5,0.0,28.0,53.5,1020.0,10.454
2009-11-13,17.5,27.8,0.0,22.0,55.0,1015.65,10.962
2009-11-14,19.2,28.1,0.0,30.0,54.0,1014.5,10.365
2009-11-15,18.9,30.4,0.0,31.0,53.5,1011.7,11.107
2009-11-16,19.6,31.4,0.0,35.0,54.5,1009.35,11.138
2009-11-17,20.9,34.4,0.0,50.0,49.5,1005.0,10.96
2009-11-18,20.7,28.2,3.2,30.0,60.5,1012.2,11.086
2009-11-19,21.6,29.6,0.0,,66.5,1013.55,11.511
2009-11-20,24.1,31.9,,35.0,59.5,1013.45,11.97
2009-11-21,22.5,30.7,0.0,35.0,56.5,1012.7,12.817
2009-11-22,22.0,31.7,0.0,35.0,54.5,1013.3,12.801
2009-11-23,22.2,31.3,0.0,28.0,49.0,1014.95,13.21
2009-11-24,22.4,29.8,1.2,41.0,50.5,1020.05,13.828
2009-11-25,21.6,30.2,0.2,35.0,50.0,1020.05,13.131
2009-11-26,21.0,28.6,0.0,35.0,60.5,1018.05,14.044
2009-11-27,22.0,31.2,0.0,33.0,52.5,1013.05,13.11
2009-11-28,22.0,34.2,0.0,24.0,56.0,1008.2,13.434
2009-11-29,23.9,34.8,0.0,39.0,56.0,1004.2,12.808
2009-11-30,20.8,34.3,0.0,35.0,44.5,1004.65,12.114
2009-12-01,21.0,29.2,0.0,48.0,52.0,1011.3,13.042
2009-12-02,19.1,26.0,0.0,31.0,70.5,1017.55,12.445
2009-12-03,18.0,28.3,6.6,33.0,52.5,1019.6,12.507
2009-12-04,17.1,30.5,0.0,30.0,47.5,1017.6,12.74
2009-12-05,19.3,29.8,0.0,37.0,51.5,1014.85,13.073
2009-12-06,20.4,30.6,0.0,33.0,47.5,1013.6,12.871
2009-12-07,22.2,30.5,0.0,37.0,54.0,1014.7,13.503
2009-12-08,22.2,31.9,0.0,35.0,53.5,1011.25,13.716
2009-12-09,22.3,32.7,0.0,33.0,51.0,1010.05,13.824
2009-12-10,22.6,33.0,0.0,33.0,52.5,1011.1,13.893
2009-12-11,23.2,33.2,0.0,30.0,59.5,1011.9,14.445
2009-12-12,23.6,30.8,0.0,31.0,57.5,1014.05,13.027
2009-12-13,23.3,33.1,0.6,33.0,50.5,1013.65,13.021
2009-12-14,24.4,31.8,0.2,30.0,56.0,1016.1,12.276
2009-12-15,23.0,29.3,0.0,28.0,67.5,1019.25,12.894
2009-12-16,20.0,30.0,12.2,31.0,56.0,1020.0,12.385
2009-12-17,20.5,30.5,0.0,33.0,50.5,1019.5,13.34
2009-12-18,22.0,31.6,0.0,33.0,49.0,1015.6,13.559
2009-12-19,23.0,30.8,0.0,31.0,51.0,1014.25,12.258
2009-12-20,21.9,28.1,4.8,22.0,82.5,1015.85,12.846
2009-12-21,20.9,29.0,34.0,30.0,63.0,1014.9,13.753
2009-12-22,20.9,32.0,0.0,41.0,59.5,1013.3,12.541
2009-12-23,20.9,30.2,13.0,33.0,62.5,1014.1,13.513
2009-12-24,21.4,30.0,1.6,30.0,64.0,1014.1,13.906
2009-12-25,21.9,29.1,0.2,39.0,71.0,1012.15,13.616
2009-12-26,23.0,29.7,13.2,33.0,78.0,1012.75,14.587
2009-12-27,22.7,29.3,21.0,35.0,72.0,1014.85,14.678
2009-12-28,23.1,28.5,21.6,26.0,82.5,1014.05,14.547
2009-12-29,22.9,29.1,35.0,30.0,82.0,1015.85,14.461
2009-12-30,22.8,28.6,7.8,33.0,62.0,1017.6,14.418
2009-12-31,20.7,28.6,0.4,31.0,65.0,1016.75,15.34
2010-01-01,23.6,29.6,1.4,31.0,63.5,1014.75,14.377
2010-01-02,23.9,30.8,0.8,30.0,64.0,1010.75,14.767
2010-01-03,24.9,32.2,0.0,33.0,70.5,1010.7,15.112
2010-01-04,23.4,27.7,20.6,43.0,67.5,1015.45,14.755
2010-01-05,21.1,27.8,0.0,31.0,62.5,1016.5,14.349
2010-01-06,21.8,29.3,0.0,24.0,72.5,1014.3,14.372
2010-01-07,22.4,28.6,0.6,26.0,67.5,1013.85,13.851
2010-01-08,22.3,30.3,0.2,33.0,59.0,1016.85,13.702
2010-01-09,21.7,30.2,0.0,35.0,56.5,1018.1,13.035
2010-01-10,21.0,30.6,0.0,28.0,56.0,1016.15,13.493
2010-01-11,20.8,30.5,0.0,33.0,56.5,1015.5,13.085
2010-01-12,21.3,31.0,0.0,31.0,59.5,1013.8,13.189
2010-01-13,20.9,30.1,0.0,39.0,56.0,1013.15,13.599
2010-01-14,23.2,30.7,0.0,28.0,54.0,1014.25,13.82
2010-01-15,21.5,30.8,0.0,33.0,53.5,1014.25,13.977
2010-01-16,21.3,29.9,0.0,26.0,54.5,1011.0,13.207
2010-01-17,22.1,32.4,0.0,30.0,55.0,1006.15,13.969
2010-01-18,22.1,35.1,4.4,30.0,59.5,1002.2,14.226
2010-01-19,17.3,32.8,0.0,50.0,46.0,1007.15,13.751
2010-01-20,20.2,33.0,0.2,26.0,47.5,1010.6,14.89
2010-01-21,21.3,32.6,0.0,24.0,55.0,1011.9,14.236
2010-01-22,22.4,30.9,0.0,26.0,56.5,1014.45,15.682
