Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,Humidity,Pressure,UVIEF
2009-01-22,25.8,32.0,8.8,6.6,1.7,28.0,84.0,1007.95,15.236
2009-01-23,22.9,31.7,81.0,7.8,4.7,28.0,73.5,1007.8,15.357
2009-01-24,25.4,31.9,0.0,4.0,7.6,33.0,72.5,1008.4,15.271
2009-01-25,26.5,30.9,4.4,7.4,1.1,43.0,80.5,1008.15,16.964
2009-01-26,23.9,31.5,53.4,4.6,7.3,33.0,80.0,1007.7,15.87
2009-01-27,25.8,32.3,0.4,4.8,4.6,39.0,77.0,1006.65,15.504
2009-01-28,26.9,30.8,2.2,5.2,0.8,56.0,78.5,1005.45,15.008
2009-01-29,24.5,31.8,17.0,5.4,2.8,65.0,85.5,1004.55,15.211
2009-01-30,23.6,31.4,41.4,9.4,2.3,69.0,81.5,1002.5,14.97
2009-01-31,22.9,31.6,48.8,9.2,1.5,63.0,74.5,1002.35,16.227
2009-02-01,23.0,30.6,2.4,4.2,4.3,59.0,82.5,1004.2,15.127
2009-02-02,23.2,32.2,3.4,6.2,8.0,54.0,70.5,1002.7,15.118
2009-02-03,25.8,31.7,0.4,9.0,7.3,50.0,71.5,1002.7,15.218
2009-02-04,26.1,31.9,8.6,8.2,7.5,50.0,67.0,1002.95,15.882
2009-02-05,26.9,32.0,0.6,7.0,7.7,50.0,72.5,1002.95,15.762
2009-02-06,24.8,31.1,2.0,5.6,1.9,56.0,74.0,1002.6,14.94
2009-02-07,23.7,29.2,95.8,16.8,1.1,70.0,92.5,1004.3,15.397
2009-02-08,24.5,31.2,9.8,4.0,1.8,61.0,79.5,1005.0,15.061
2009-02-09,23.1,29.4,48.8,4.2,0.4,48.0,88.5,1004.75,16.389
2009-02-10,24.6,31.6,36.8,5.4,3.2,35.0,79.0,1003.35,16.529
2009-02-11,25.2,30.8,8.4,4.0,1.1,35.0,85.5,1004.65,16.609
2009-02-12,26.1,31.1,1.0,2.4,0.4,28.0,81.0,1006.0,17.35
2009-02-13,25.8,28.8,9.8,3.6,0.3,35.0,86.5,1007.5,17.033
2009-02-14,24.6,30.7,12.6,2.2,4.2,39.0,81.0,1007.7,16.655
2009-02-15,24.4,31.9,18.4,2.4,7.2,31.0,75.5,1007.2,15.978
2009-02-16,24.5,26.5,24.2,8.2,0.0,33.0,96.5,1007.0,15.945
2009-02-17,24.1,31.2,90.4,7.8,5.4,46.0,82.5,1006.1,15.766
2009-02-18,22.8,31.0,53.2,4.6,7.9,33.0,79.5,1005.85,15.248
2009-02-19,25.3,32.4,0.0,6.4,8.4,35.0,70.5,1006.4,15.309
2009-02-20,25.4,32.1,0.2,5.0,10.8,35.0,70.5,1007.55,15.494
2009-02-21,26.7,33.0,0.0,7.0,5.7,56.0,73.0,1006.1,15.993
2009-02-22,25.2,31.1,8.0,6.2,1.6,39.0,85.5,1005.1,15.919
2009-02-23,24.4,31.1,4.8,2.0,3.2,39.0,78.0,1004.9,15.562
2009-02-24,24.0,31.3,3.2,3.4,2.8,35.0,79.0,1003.8,15.74
2009-02-25,24.6,30.1,15.2,4.2,2.1,35.0,84.0,1003.85,16.486
2009-02-26,25.2,31.7,1.6,2.8,4.0,43.0,76.0,1005.7,16.066
2009-02-27,23.7,29.4,35.8,5.0,1.9,30.0,84.0,1006.8,16.013
2009-02-28,25.3,30.8,0.4,1.6,3.2,33.0,85.5,1007.65,15.788
2009-03-01,24.3,32.1,7.0,4.0,9.9,31.0,81.5,1007.3,14.885
2009-03-02,25.8,31.1,0.0,5.6,3.9,24.0,85.0,1007.55,15.08
2009-03-03,25.5,31.5,19.0,3.0,3.1,20.0,80.5,1008.15,15.18
2009-03-04,25.5,32.9,0.6,2.8,3.3,30.0,76.5,1009.15,13.582
2009-03-05,25.5,33.3,0.0,3.2,10.3,28.0,72.5,1009.1,14.329
2009-03-06,25.0,34.4,2.6,7.6,10.7,33.0,58.5,1007.95,14.438
2009-03-07,26.7,34.1,0.0,6.4,8.4,30.0,54.0,1007.65,14.784
2009-03-08,25.4,33.4,0.0,6.2,10.1,35.0,69.5,1006.7,14.967
2009-03-09,26.6,33.5,0.0,7.0,9.3,35.0,66.5,1007.85,14.561
2009-03-10,26.0,33.3,0.0,6.6,11.1,39.0,67.5,1008.15,13.53
2009-03-11,26.7,33.5,0.0,7.2,9.1,50.0,70.5,1007.8,14.683
2009-03-12,24.0,34.2,5.4,5.0,8.0,69.0,75.0,1008.15,14.665
2009-03-13,23.4,33.5,1.2,6.4,7.9,59.0,67.0,1008.25,14.526
2009-03-14,22.8,31.8,13.4,5.4,1.7,50.0,75.5,1007.9,14.432
2009-03-15,23.4,31.1,19.8,6.2,6.2,57.0,87.0,1007.25,14.141
2009-03-16,23.5,31.7,16.2,2.0,4.8,39.0,77.0,1007.8,15.306
2009-03-17,24.2,32.6,12.8,3.8,9.6,100.0,75.0,1007.6,14.231
2009-03-18,22.4,34.9,8.6,5.8,10.7,31.0,51.5,1007.9,13.713
2009-03-19,22.2,34.5,0.0,6.0,10.7,30.0,51.5,1007.9,13.692
2009-03-20,24.6,34.7,0.0,8.4,11.1,37.0,46.0,1007.95,14.317
2009-03-21,25.1,34.2,0.0,6.2,10.3,39.0,67.5,1008.4,13.773
2009-03-22,25.3,33.8,0.0,8.0,10.7,39.0,67.5,1008.5,13.276
2009-03-23,27.2,32.9,0.0,7.6,7.0,33.0,69.0,1009.65,14.142
2009-03-24,25.8,34.0,0.6,4.2,8.2,56.0,75.0,1009.4,13.795
2009-03-25,23.4,33.7,1.0,5.6,10.3,31.0,67.5,1010.4,13.294
2009-03-26,22.2,32.4,7.4,7.0,4.1,48.0,65.0,1011.1,12.913
2009-03-27,24.5,32.5,0.0,4.2,5.2,39.0,62.5,1010.45,13.213
2009-03-28,25.1,33.3,0.0,6.8,10.7,50.0,56.0,1009.4,13.411
2009-03-29,24.8,32.6,0.0,6.6,7.5,37.0,57.0,1008.8,13.723
2009-03-30,25.1,32.8,0.0,8.4,8.1,48.0,56.0,1009.1,13.885
2009-03-31,25.9,34.0,0.0,7.2,4.4,41.0,60.0,1009.2,13.078
2009-04-01,24.3,34.5,0.0,7.4,10.8,39.0,56.5,1009.1,11.884
2009-04-02,24.0,32.8,0.0,6.2,10.8,30.0,63.0,1010.2,12.691
2009-04-03,24.4,32.6,0.0,6.4,10.9,30.0,61.0,1010.7,12.258
2009-04-04,24.1,33.2,0.0,5.8,10.5,30.0,62.5,1010.7,12.907
2009-04-05,25.4,33.5,0.0,6.2,9.5,35.0,68.5,1009.2,12.375
2009-04-06,25.2,32.7,3.8,6.0,7.1,63.0,79.0,1008.25,12.617
2009-04-07,22.9,33.4,17.8,7.0,6.2,93.0,71.5,1009.55,12.633
2009-04-08,22.1,33.1,22.6,7.0,10.6,33.0,71.5,1009.6,12.739
2009-04-09,23.1,32.0,7.2,6.0,3.2,41.0,76.5,1009.2,12.335
2009-04-10,24.4,33.8,0.2,3.4,10.5,31.0,62.5,1008.55,12.553
2009-04-11,25.5,33.9,0.0,5.0,10.4,37.0,62.0,1009.3,11.947
2009-04-12,25.8,34.5,0.0,5.6,10.8,31.0,62.0,1008.7,11.988
2009-04-13,26.0,34.3,0.0,6.0,10.8,33.0,60.5,1007.2,11.749
2009-04-14,26.1,34.9,0.0,6.0,10.7,26.0,57.0,1007.45,11.82
2009-04-15,26.5,33.5,6.2,6.2,9.5,52.0,72.0,1007.65,11.792
2009-04-16,25.3,32.4,2.8,4.8,3.1,31.0,90.0,1008.05,11.85
2009-04-17,26.1,32.8,2.6,2.4,4.3,33.0,81.5,1007.65,11.435
2009-04-18,26.7,35.0,0.0,3.4,7.0,44.0,62.0,1008.6,11.311
2009-04-19,25.9,33.3,0.4,6.2,2.7,39.0,67.5,1008.4,11.588
2009-04-20,24.6,34.4,0.0,4.4,9.2,30.0,57.5,1007.4,11.198
2009-04-21,25.1,34.1,0.0,6.2,10.7,41.0,52.5,1008.3,11.349
2009-04-22,24.3,34.4,0.0,6.0,10.8,37.0,46.5,1009.5,10.939
2009-04-23,24.5,34.0,0.0,4.0,9.0,33.0,61.5,1009.9,10.846
2009-04-24,24.1,32.9,0.0,7.6,8.8,28.0,62.0,1009.45,11.059
2009-04-25,24.3,33.4,0.0,5.4,10.4,30.0,67.0,1009.9,11.506
2009-04-26,24.8,35.1,0.0,5.8,10.6,35.0,55.0,1010.3,10.763
2009-04-27,24.7,33.0,0.0,6.2,3.4,28.0,54.0,1011.8,10.694
2009-04-28,23.9,33.6,0.0,4.6,10.9,41.0,39.0,1012.55,10.411
2009-04-29,21.5,33.7,0.0,8.6,11.0,39.0,35.5,1011.8,10.36
2009-04-30,22.1,33.8,0.0,7.4,10.9,41.0,30.0,1010.55,10.936
2009-05-01,23.2,33.6,0.0,6.4,8.1,37.0,50.0,1010.75,10.475
2009-05-02,25.7,34.1,0.0,8.8,9.3,50.0,48.0,1010.85,10.31
2009-05-03,24.4,33.9,0.0,7.8,8.4,48.0,45.5,1011.55,10.098
2009-05-04,22.5,34.3,0.0,7.4,10.4,50.0,40.0,1011.45,10.141
2009-05-05,25.2,33.9,0.0,8.0,8.2,52.0,49.0,1011.25,9.726
2009-05-06,25.2,31.6,0.0,7.2,2.6,39.0,55.0,1012.15,9.836
2009-05-07,23.7,31.9,0.0,7.6,3.0,48.0,34.0,1011.25,10.169
2009-05-08,23.8,30.9,0.0,8.4,1.5,39.0,51.0,1010.9,9.658
2009-05-09,24.3,32.8,0.0,4.4,7.1,39.0,51.5,1010.55,9.832
2009-05-10,22.8,33.4,0.0,6.8,7.6,46.0,52.5,1009.7,9.088
2009-05-11,23.9,33.6,0.0,6.0,10.6,44.0,44.0,1009.75,8.765
2009-05-12,21.9,32.1,0.0,8.0,10.9,43.0,25.5,1009.6,9.086
2009-05-13,19.2,31.1,0.0,8.0,9.8,35.0,28.0,1008.8,9.492
2009-05-14,20.4,32.6,0.0,8.0,10.9,39.0,36.5,1008.4,9.484
2009-05-15,22.1,33.4,0.0,10.2,10.6,41.0,42.5,1009.85,9.328
2009-05-16,22.0,34.1,0.0,6.2,10.7,50.0,42.5,1010.5,9.169
2009-05-17,21.9,33.3,0.0,8.0,11.0,43.0,47.0,1009.5,8.969
2009-05-18,24.5,32.9,0.0,5.8,8.2,35.0,65.0,1009.2,8.864
2009-05-19,25.2,31.9,0.0,5.6,7.0,33.0,75.5,1009.4,8.846
2009-05-20,23.8,32.6,0.4,3.2,10.1,35.0,64.0,1009.9,8.567
2009-05-21,22.0,32.0,0.0,5.0,10.3,35.0,51.0,1011.25,8.562
2009-05-22,19.9,32.2,0.0,5.8,10.9,31.0,44.0,1011.35,8.745
2009-05-23,18.7,31.0,0.0,6.8,10.6,30.0,58.5,1010.1,8.466
2009-05-24,19.4,31.2,0.0,5.0,10.5,28.0,52.0,1010.45,8.081
2009-05-25,20.6,31.7,0.0,5.2,10.4,31.0,55.5,1010.7,8.487
2009-05-26,20.9,31.7,0.0,4.4,11.0,35.0,50.5,1011.0,8.38
2009-05-27,21.9,32.0,0.0,5.6,10.5,37.0,49.0,1010.85,8.436
2009-05-28,21.0,32.3,0.0,6.6,9.9,31.0,56.0,1010.9,8.211
2009-05-29,23.3,33.0,0.0,7.4,9.3,39.0,54.5,1011.4,8.649
2009-05-30,23.7,34.2,0.0,4.0,10.6,35.0,57.5,1012.05,8.571
2009-05-31,23.3,32.8,0.0,7.2,10.8,31.0,62.5,1012.7,8.438
2009-06-01,22.3,33.3,0.0,4.6,9.7,37.0,50.5,1012.95,8.754
2009-06-02,22.0,33.7,0.0,5.6,10.5,46.0,46.0,1013.4,8.793
2009-06-03,22.4,32.8,0.0,7.8,7.7,39.0,41.0,1012.5,8.744
2009-06-04,21.3,33.3,0.0,6.8,9.2,46.0,40.0,1012.2,8.917
2009-06-05,20.9,32.6,0.0,7.0,10.9,33.0,40.0,1011.55,8.942
2009-06-06,19.5,31.1,0.0,5.0,10.3,28.0,59.0,1012.45,8.636
2009-06-07,20.6,31.2,0.0,5.2,10.3,30.0,63.5,1011.55,8.316
2009-06-08,22.4,32.8,0.0,6.6,10.2,33.0,50.5,1013.0,8.701
2009-06-09,23.3,32.3,0.0,5.0,9.9,37.0,54.0,1014.6,8.167
2009-06-10,19.8,30.9,0.0,7.2,10.4,44.0,22.5,1015.35,8.398
2009-06-11,17.2,28.3,0.0,8.2,9.2,43.0,25.0,1014.45,8.151
2009-06-12,16.0,30.1,0.0,7.4,10.3,37.0,33.0,1014.2,7.998
2009-06-13,18.2,30.5,0.0,5.0,10.6,28.0,42.5,1013.25,8.162
2009-06-14,18.8,32.1,0.0,4.6,10.7,28.0,38.5,1012.05,8.02
2009-06-15,19.3,31.4,0.0,6.0,10.3,30.0,59.5,1011.5,8.007
2009-06-16,18.8,32.4,0.0,4.0,10.2,44.0,50.0,1013.2,8.232
2009-06-17,19.5,31.7,0.0,7.0,10.7,44.0,28.5,1015.15,8.116
2009-06-18,19.0,28.9,0.0,7.6,10.7,41.0,26.0,1015.2,8.029
2009-06-19,16.2,28.4,0.0,7.2,10.5,33.0,26.0,1013.5,7.799
2009-06-20,14.9,30.0,0.0,6.8,10.5,31.0,30.0,1012.85,7.915
2009-06-21,18.0,30.7,0.0,5.8,9.4,28.0,36.0,1012.1,7.836
2009-06-22,20.1,31.6,0.0,5.4,7.2,35.0,42.0,1011.55,7.865
2009-06-23,23.2,32.3,0.0,4.0,5.0,39.0,53.5,1011.5,7.923
2009-06-24,21.5,32.8,0.0,5.4,10.5,37.0,52.0,1011.7,7.582
2009-06-25,20.3,32.4,0.0,6.0,10.5,31.0,63.0,1011.55,7.745
2009-06-26,21.1,31.1,0.0,6.2,10.2,31.0,63.0,1011.7,7.997
2009-06-27,21.1,30.9,0.0,4.0,8.8,31.0,76.0,1010.6,7.996
2009-06-28,23.2,31.6,0.0,5.0,9.6,35.0,70.5,1011.1,8.377
2009-06-29,20.6,31.8,0.0,5.2,10.8,30.0,66.0,1010.8,8.256
2009-06-30,22.2,30.8,0.0,4.8,9.3,26.0,68.5,1013.0,8.205
2009-07-01,21.5,34.0,0.0,4.4,9.8,46.0,63.5,1012.15,7.977
2009-07-02,23.3,31.6,0.0,5.0,10.1,46.0,66.5,1012.5,8.213
2009-07-03,20.2,33.2,0.0,5.6,10.7,46.0,65.5,1012.65,8.209
2009-07-04,20.2,31.6,0.0,6.2,10.7,41.0,30.5,1014.1,8.21
2009-07-05,17.7,29.9,0.0,7.2,10.7,31.0,34.0,1013.15,8.202
2009-07-06,15.2,31.4,0.0,7.0,10.7,30.0,35.0,1012.55,8.122
2009-07-07,18.4,30.8,0.0,6.0,10.8,37.0,27.5,1012.35,7.841
2009-07-08,18.5,30.1,0.0,6.8,10.6,37.0,26.0,1012.95,8.19
2009-07-09,18.2,30.1,0.0,7.2,10.8,35.0,23.5,1012.35,7.611
2009-07-10,16.5,30.7,0.0,6.4,10.8,39.0,30.0,1011.8,7.925
2009-07-11,18.4,30.7,0.0,5.8,10.7,35.0,46.5,1010.7,7.411
2009-07-12,18.8,30.1,0.0,5.6,9.6,37.0,59.0,1011.15,7.853
2009-07-13,20.6,29.5,0.0,4.0,7.7,30.0,66.0,1011.35,8.043
2009-07-14,18.5,32.3,0.0,4.0,10.6,41.0,63.0,1011.95,8.264
2009-07-15,18.8,31.6,0.0,5.8,10.9,33.0,37.0,1013.85,8.674
2009-07-16,17.9,29.9,0.0,7.2,11.1,35.0,24.0,1014.1,8.045
2009-07-17,17.0,29.3,0.0,10.4,11.1,48.0,25.0,1013.5,8.285
2009-07-18,17.2,30.4,0.0,6.2,9.5,33.0,50.0,1014.1,8.657
2009-07-19,20.3,31.9,0.0,5.4,10.9,39.0,42.0,1013.2,8.847
2009-07-20,20.8,31.1,0.0,6.0,10.1,35.0,66.0,1014.35,8.524
2009-07-21,20.9,30.6,0.0,4.8,10.5,26.0,63.5,1013.75,9.12
2009-07-22,21.1,30.3,0.0,6.0,9.7,31.0,67.0,1012.55,9.383
2009-07-23,20.2,32.0,0.0,4.2,10.2,33.0,66.5,1012.3,9.689
2009-07-24,19.9,33.6,0.0,5.6,11.0,50.0,52.5,1013.25,9.397
2009-07-25,19.4,33.6,0.0,7.6,10.1,41.0,58.0,1013.8,9.532
2009-07-26,19.8,31.9,0.0,7.0,10.9,43.0,62.0,1013.0,9.804
2009-07-27,18.9,33.4,0.0,6.4,8.8,44.0,41.5,1013.25,9.514
2009-07-28,20.0,32.3,0.0,5.0,10.7,44.0,26.0,1014.3,9.81
2009-07-29,18.4,30.7,0.0,7.8,11.1,41.0,22.0,1015.6,10.061
2009-07-30,15.1,31.0,0.0,9.4,10.9,48.0,26.5,1014.9,9.981
2009-07-31,17.0,30.6,0.0,7.8,10.5,48.0,28.0,1013.8,9.641
2009-08-01,18.0,31.2,0.0,8.6,10.9,52.0,24.0,1013.3,9.953
2009-08-02,19.3,31.1,0.0,7.6,10.9,37.0,33.0,1013.85,9.703
2009-08-03,16.2,31.7,0.0,5.8,10.6,41.0,33.0,1014.2,9.749
2009-08-04,20.0,32.2,0.0,6.2,11.1,35.0,42.5,1013.05,9.721
2009-08-05,17.4,32.0,0.0,5.8,10.6,35.0,58.0,1012.75,9.538
2009-08-06,17.2,31.8,0.0,6.2,10.9,39.0,50.5,1012.15,10.014
2009-08-07,17.0,30.2,0.0,6.8,11.1,33.0,46.5,1012.8,9.772
2009-08-08,17.7,31.5,0.0,6.2,10.9,35.0,51.5,1012.5,9.685
2009-08-09,18.5,32.1,0.0,5.6,11.1,35.0,55.0,1011.7,9.899
2009-08-10,20.8,32.2,0.0,5.8,11.0,33.0,47.5,1012.75,9.972
2009-08-11,18.9,31.1,0.0,7.4,10.9,35.0,60.0,1013.25,10.474
2009-08-12,18.9,30.3,0.0,6.6,8.8,43.0,64.5,1013.7,10.238
2009-08-13,19.1,31.6,0.0,4.0,10.9,33.0,54.5,1013.05,10.535
2009-08-14,20.6,31.9,0.0,5.6,10.1,43.0,59.0,1013.55,10.391
2009-08-15,21.1,31.5,0.0,4.8,10.3,33.0,63.5,1013.3,10.54
2009-08-16,19.8,31.7,0.0,6.4,10.8,43.0,58.5,1013.1,10.286
2009-08-17,20.9,33.6,0.0,6.8,11.0,41.0,48.5,1013.8,10.406
2009-08-18,19.4,33.9,0.0,6.8,10.8,56.0,48.5,1014.3,10.636
2009-08-19,19.1,32.9,0.0,9.0,11.1,52.0,43.5,1014.95,10.423
2009-08-20,20.2,32.1,0.0,8.4,11.0,48.0,57.5,1014.0,9.908
2009-08-21,20.6,33.0,0.0,7.6,11.0,43.0,50.5,1012.4,11.111
2009-08-22,20.4,33.5,0.0,6.8,10.9,44.0,49.0,1012.5,11.066
2009-08-23,20.7,31.0,0.0,6.4,10.7,35.0,52.0,1012.4,10.826
2009-08-24,21.1,31.4,0.0,6.4,10.0,37.0,58.5,1012.15,11.313
2009-08-25,22.6,30.9,0.0,6.4,11.1,37.0,61.0,1011.85,11.568
2009-08-26,21.8,31.7,0.0,6.0,10.7,33.0,61.0,1011.8,11.364
2009-08-27,22.6,33.5,0.0,6.2,10.6,39.0,55.5,1012.05,12.246
2009-08-28,23.2,32.9,0.0,7.2,10.3,33.0,56.0,1011.25,11.663
2009-08-29,23.8,32.7,0.0,7.0,10.9,31.0,61.5,1012.4,10.991
2009-08-30,23.2,32.0,0.0,7.0,10.2,31.0,60.0,1012.05,12.267
2009-08-31,23.3,32.4,0.0,6.8,11.1,33.0,56.0,1012.65,11.871
2009-09-01,23.9,33.8,0.0,7.0,10.5,39.0,59.5,1011.55,12.051
2009-09-02,22.9,32.7,0.0,7.6,11.1,37.0,62.5,1011.95,12.084
2009-09-03,22.3,33.6,0.0,6.4,10.7,41.0,56.0,1011.65,13.0
2009-09-04,22.7,33.9,0.0,7.8,10.4,39.0,53.0,1011.2,12.294
2009-09-05,23.2,33.2,0.0,8.0,9.9,35.0,62.0,1012.1,12.08
2009-09-06,24.8,33.1,0.0,6.2,10.4,35.0,60.5,1011.65,12.674
2009-09-07,24.1,32.6,0.0,7.6,9.8,46.0,64.0,1011.2,12.086
2009-09-08,22.0,32.5,10.2,6.8,10.4,35.0,69.0,1011.1,12.789
2009-09-09,25.7,32.4,0.0,6.2,8.9,37.0,66.5,1011.75,12.911
2009-09-10,23.5,32.3,9.2,7.4,10.5,24.0,59.0,1012.55,13.202
2009-09-11,25.0,35.2,0.0,6.8,6.7,39.0,55.0,1012.65,12.822
2009-09-12,23.2,34.5,0.0,7.0,10.6,37.0,43.5,1013.85,13.311
2009-09-13,23.6,32.1,0.0,8.8,10.6,39.0,63.5,1014.6,13.165
2009-09-14,24.5,32.1,0.0,6.0,9.2,35.0,63.5,1012.8,13.116
2009-09-15,25.0,34.6,0.0,7.0,10.6,43.0,57.5,1010.8,13.326
2009-09-16,23.4,34.7,0.0,7.0,10.1,37.0,63.5,1011.85,13.272
2009-09-17,23.7,32.1,0.0,7.8,9.8,41.0,57.5,1012.35,13.744
2009-09-18,23.1,33.4,0.0,7.8,10.7,41.0,56.0,1012.95,13.284
2009-09-19,22.1,33.0,0.0,7.6,10.9,37.0,56.0,1012.2,13.152
2009-09-20,24.5,33.2,0.0,7.0,10.2,35.0,55.5,1012.05,13.376
2009-09-21,25.0,32.7,0.0,7.8,8.2,41.0,58.0,1010.65,13.68
2009-09-22,27.2,33.3,0.0,7.8,7.6,44.0,61.0,1010.25,13.587
2009-09-23,26.3,33.2,0.0,7.8,10.7,41.0,62.0,1009.7,13.768
2009-09-24,25.5,35.2,0.0,7.8,8.3,48.0,57.5,1010.65,13.101
2009-09-25,23.9,34.7,0.0,8.0,10.1,37.0,53.5,1010.1,13.635
2009-09-26,24.7,34.2,0.0,8.0,10.2,33.0,57.0,1009.15,13.033
2009-09-27,24.5,34.8,15.0,9.2,10.1,41.0,55.5,1009.5,14.01
2009-09-28,23.6,33.9,0.0,6.8,9.7,35.0,56.5,1009.45,13.418
2009-09-29,23.5,32.9,0.0,7.0,9.9,33.0,53.5,1008.55,13.302
2009-09-30,23.0,34.5,0.0,7.6,10.4,46.0,45.5,1009.6,13.657
2009-10-01,25.0,33.5,0.0,10.0,6.5,33.0,61.5,1010.6,14.538
2009-10-02,25.5,33.2,13.0,7.4,9.4,43.0,69.5,1011.15,14.122
2009-10-03,25.5,33.0,0.0,5.2,10.1,39.0,67.5,1010.8,14.442
2009-10-04,25.9,34.1,0.0,7.0,10.4,41.0,60.5,1011.45,13.818
2009-10-05,24.7,34.9,18.2,8.6,9.0,33.0,64.5,1012.05,14.092
2009-10-06,25.1,36.3,0.0,6.2,10.8,37.0,59.5,1010.8,13.416
2009-10-07,22.5,33.9,0.0,7.0,10.8,44.0,53.5,1010.6,14.185
2009-10-08,22.7,35.4,0.0,7.6,10.8,33.0,52.0,1010.65,13.88
2009-10-09,23.7,36.1,0.0,8.0,11.0,41.0,53.5,1011.85,14.843
2009-10-10,22.5,34.9,0.0,8.0,10.5,37.0,46.5,1013.15,14.195
2009-10-11,24.1,33.4,0.0,9.0,10.5,41.0,60.5,1013.8,13.564
2009-10-12,25.4,33.6,0.0,7.0,10.2,35.0,55.5,1012.75,13.968
2009-10-13,26.2,32.9,0.0,7.2,5.1,41.0,59.0,1011.5,14.454
2009-10-14,24.6,33.5,0.8,7.4,8.2,41.0,62.0,1011.0,14.0
2009-10-15,25.9,34.9,0.4,7.4,11.3,37.0,52.5,1011.35,14.422
2009-10-16,23.6,35.0,0.0,8.4,10.7,37.0,58.0,1011.35,15.001
2009-10-17,24.9,37.8,0.0,8.0,11.1,46.0,47.0,1011.55,14.069
2009-10-18,24.7,38.0,0.0,9.8,11.5,48.0,14.0,1012.1,14.578
2009-10-19,22.3,35.1,0.0,10.8,11.1,35.0,37.5,1012.55,15.228
2009-10-20,24.3,34.9,0.0,8.0,8.7,46.0,52.5,1012.5,14.402
2009-10-21,25.6,34.8,0.0,9.4,10.7,48.0,49.5,1012.9,14.717
2009-10-22,25.4,35.0,0.0,9.2,10.4,46.0,51.0,1012.6,13.889
2009-10-23,24.5,35.5,0.0,9.2,11.2,39.0,50.0,1011.5,13.952
2009-10-24,24.1,35.5,0.0,9.0,11.3,35.0,54.5,1010.85,14.083
2009-10-25,24.5,36.4,0.0,8.6,11.4,37.0,51.5,1011.55,14.084
2009-10-26,24.0,33.5,0.0,8.4,11.4,37.0,51.5,1009.45,13.754
2009-10-27,28.0,34.3,0.0,9.6,11.3,46.0,57.5,1010.0,13.714
2009-10-28,24.6,35.1,0.8,8.4,8.3,35.0,49.0,1010.75,14.614
2009-10-29,24.7,35.4,0.0,8.4,11.2,35.0,46.5,1010.35,13.92
2009-10-30,25.0,33.1,0.0,9.2,7.9,33.0,57.5,1010.45,12.947
2009-10-31,24.2,34.7,0.2,4.8,10.4,50.0,54.0,1010.15,12.998
2009-11-01,25.6,35.7,0.0,8.4,11.3,48.0,52.0,1011.2,13.452
2009-11-02,25.7,34.9,0.0,9.4,11.2,37.0,53.0,1012.1,13.199
2009-11-03,23.8,33.0,14.8,8.8,7.6,33.0,74.5,1011.45,13.306
2009-11-04,26.1,31.6,7.4,5.4,2.5,28.0,69.5,1011.6,14.357
2009-11-05,24.8,33.4,0.0,5.2,10.5,33.0,57.5,1009.15,14.302
2009-11-06,24.5,34.1,0.0,7.0,11.0,37.0,58.0,1008.8,14.133
2009-11-07,25.2,34.2,0.0,7.2,11.1,41.0,52.5,1009.3,14.572
2009-11-08,25.8,36.2,0.0,7.0,11.3,41.0,50.0,1009.4,13.896
2009-11-09,23.6,34.3,21.8,8.6,9.8,48.0,60.5,1007.8,13.692
2009-11-10,22.7,33.5,7.2,8.0,5.5,52.0,68.0,1006.8,15.116
2009-11-11,23.4,34.9,21.0,6.0,9.9,50.0,61.5,1008.35,14.03
