Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,Humidity,Pressure,UVIEF
2009-04-19,14.0,19.1,0.0,3.0,4.8,35.0,62.0,1024.6,4.007
2009-04-20,8.7,22.0,0.0,2.8,9.5,19.0,69.0,1022.4,4.203
2009-04-21,9.4,24.6,0.0,2.4,10.2,31.0,51.0,1022.75,4.164
2009-04-22,9.8,25.1,0.0,4.0,10.3,37.0,46.0,1022.9,4.15
2009-04-23,11.3,22.8,0.0,5.6,7.6,72.0,47.0,1016.55,4.355
2009-04-24,15.1,18.2,0.0,7.4,0.0,76.0,74.5,1000.65,3.763
2009-04-25,12.3,19.0,3.4,1.8,3.9,70.0,62.5,997.55,3.589
2009-04-26,9.1,13.6,2.6,5.2,4.2,81.0,59.0,998.1,3.45
2009-04-27,8.4,14.4,1.8,3.0,2.7,50.0,61.0,1011.05,3.277
2009-04-28,7.7,14.4,6.6,2.6,5.1,41.0,60.0,1020.5,3.755
2009-04-29,6.0,13.8,1.6,0.4,2.6,24.0,66.5,1023.35,3.272
2009-04-30,2.9,18.0,0.0,1.2,10.1,46.0,52.0,1022.0,3.361
2009-05-01,5.8,14.9,0.0,3.8,0.3,50.0,58.5,1022.65,3.076
2009-05-02,7.5,18.6,0.0,1.6,9.7,33.0,62.0,1026.95,2.888
2009-05-03,5.9,19.2,0.0,2.4,7.8,26.0,65.0,1028.1,3.052
2009-05-04,8.9,16.8,0.0,1.4,0.7,33.0,74.0,1030.3,3.112
2009-05-05,7.0,17.2,0.0,1.2,8.6,20.0,68.0,1030.8,2.944
2009-05-06,8.4,17.0,0.0,2.8,5.4,24.0,64.0,1027.85,2.769
2009-05-07,11.0,17.5,0.0,1.6,5.2,39.0,66.0,1027.45,2.697
2009-05-08,12.6,16.9,0.2,1.8,0.1,30.0,71.5,1029.85,2.838
2009-05-09,13.0,16.5,3.2,0.2,1.9,30.0,82.5,1026.95,2.768
2009-05-10,11.2,18.2,0.0,1.6,5.7,26.0,65.5,1025.15,2.837
2009-05-11,8.2,17.8,0.2,1.0,5.9,26.0,72.5,1024.05,2.772
2009-05-12,9.5,17.5,0.0,1.6,1.4,20.0,71.5,1021.4,2.562
2009-05-13,9.8,17.0,0.2,1.4,1.6,41.0,55.0,1015.2,2.492
2009-05-14,12.3,17.0,0.0,2.0,1.6,57.0,58.5,1011.0,2.51
2009-05-15,14.0,19.7,0.0,4.0,0.0,70.0,60.5,1007.3,2.436
2009-05-16,11.5,16.4,0.4,4.0,2.2,54.0,55.5,1012.95,2.281
2009-05-17,11.6,17.4,0.0,2.8,0.9,35.0,73.5,1020.9,2.393
2009-05-18,8.4,18.0,0.0,0.6,9.2,26.0,71.5,1023.55,2.587
2009-05-19,8.2,21.1,0.0,1.0,6.3,30.0,64.5,1021.0,2.602
2009-05-20,9.1,21.3,0.0,2.2,7.3,28.0,64.0,1022.0,2.671
2009-05-21,9.2,15.7,0.0,1.6,5.6,22.0,85.0,1024.7,2.475
2009-05-22,5.9,20.3,0.0,1.6,9.3,26.0,75.0,1023.15,2.321
2009-05-23,7.3,22.8,0.0,2.0,5.0,54.0,50.0,1019.55,2.297
2009-05-24,11.5,20.8,0.0,5.8,0.0,52.0,43.0,1021.05,2.141
2009-05-25,18.0,21.7,0.0,5.4,1.9,76.0,49.5,1017.25,1.949
2009-05-26,12.8,18.4,4.0,3.0,7.4,31.0,67.5,1020.8,2.065
2009-05-27,7.6,15.8,0.0,2.0,4.6,33.0,83.0,1022.15,1.894
2009-05-28,9.5,16.4,0.6,0.8,1.9,41.0,81.0,1024.75,1.927
2009-05-29,6.3,16.3,1.8,1.4,8.4,37.0,64.5,1027.75,1.92
2009-05-30,9.0,16.1,0.0,1.8,3.8,39.0,75.5,1031.35,1.92
2009-05-31,6.5,15.0,0.0,1.4,7.7,19.0,81.0,1033.0,1.775
2009-06-01,6.8,14.8,0.0,2.2,0.0,30.0,71.5,1030.15,1.798
2009-06-02,10.3,15.1,0.2,0.2,0.0,15.0,78.0,1027.85,1.734
2009-06-03,11.7,18.2,1.8,0.6,0.0,31.0,76.5,1020.8,1.862
2009-06-04,12.3,17.5,1.8,0.4,0.7,41.0,66.0,1017.55,1.872
2009-06-05,6.9,17.8,0.0,1.6,7.5,26.0,71.0,1016.5,1.706
2009-06-06,5.5,14.3,0.0,1.0,1.6,39.0,76.0,1011.25,1.67
2009-06-07,6.9,14.6,0.6,0.4,1.1,41.0,85.0,1004.65,1.638
2009-06-08,10.1,14.3,1.6,2.0,2.7,57.0,67.0,1005.65,1.592
2009-06-09,7.1,12.6,3.2,2.4,2.7,70.0,72.0,1006.45,1.525
2009-06-10,5.7,12.7,7.0,2.8,3.2,56.0,79.5,1020.1,1.563
2009-06-11,6.0,12.4,6.6,2.0,0.1,31.0,64.5,1024.3,1.587
2009-06-12,5.3,10.8,0.0,0.4,4.7,61.0,64.0,1020.9,1.625
2009-06-13,6.9,13.0,0.0,2.8,1.8,80.0,57.5,1011.25,1.635
2009-06-14,8.3,16.2,0.2,2.0,1.4,52.0,60.0,1009.05,1.547
2009-06-15,5.6,15.7,0.0,1.8,8.5,26.0,72.5,1014.35,1.474
2009-06-16,7.2,14.5,0.0,0.8,4.7,19.0,77.0,1023.65,1.597
2009-06-17,6.0,13.5,0.0,0.6,4.6,20.0,82.5,1028.65,1.639
2009-06-18,4.6,17.6,0.0,0.8,8.6,31.0,69.0,1029.4,1.55
2009-06-19,5.1,18.2,0.0,2.0,7.7,44.0,61.5,1027.7,1.626
2009-06-20,6.9,15.3,0.0,3.2,0.3,59.0,64.0,1019.95,1.622
2009-06-21,10.8,16.1,0.0,1.2,0.0,41.0,87.0,1018.65,1.621
2009-06-22,9.9,17.6,1.2,1.4,8.9,48.0,66.5,1018.0,1.563
2009-06-23,8.6,16.6,0.0,1.8,1.5,56.0,69.0,1015.45,1.576
2009-06-24,11.0,17.6,1.6,0.6,7.8,37.0,62.0,1013.05,1.564
2009-06-25,5.5,15.0,0.0,2.6,3.8,39.0,75.5,1011.85,1.641
2009-06-26,7.1,16.4,0.0,1.4,7.8,48.0,69.0,1008.05,1.676
2009-06-27,7.9,14.9,0.0,1.6,1.1,20.0,76.0,1007.2,1.777
2009-06-28,5.0,16.1,0.0,1.8,6.5,61.0,74.0,1005.3,1.734
2009-06-29,5.6,17.8,0.0,1.6,7.0,59.0,68.0,1005.8,1.719
2009-06-30,13.0,19.4,0.0,4.0,4.8,91.0,55.5,994.45,1.55
2009-07-01,10.9,15.6,2.6,4.2,6.9,65.0,57.0,998.4,1.576
2009-07-02,9.5,13.5,0.2,2.6,0.2,52.0,66.5,1003.8,1.386
2009-07-03,8.1,13.3,7.2,1.0,3.2,56.0,80.5,1010.5,1.61
2009-07-04,8.9,15.1,1.2,0.8,2.4,57.0,74.0,1015.65,1.822
2009-07-05,8.8,13.2,1.0,1.8,3.2,41.0,78.5,1021.45,1.913
2009-07-06,7.1,13.7,0.0,2.0,4.9,46.0,72.5,1021.85,1.853
2009-07-07,7.6,14.2,0.4,0.4,9.1,33.0,61.0,1025.4,1.805
2009-07-08,3.4,15.0,0.0,1.6,8.8,43.0,60.5,1028.1,1.79
2009-07-09,4.2,16.9,0.0,2.2,8.3,50.0,59.5,1028.7,1.719
2009-07-10,5.8,15.1,0.0,2.4,0.7,63.0,63.5,1023.0,1.85
2009-07-11,9.3,14.3,2.2,3.8,1.1,,56.0,1010.75,1.855
2009-07-12,10.8,15.7,0.6,0.8,2.6,59.0,64.0,1003.85,1.884
2009-07-13,9.0,15.6,0.0,3.6,3.8,50.0,68.0,1002.75,1.703
2009-07-14,8.1,13.9,1.0,1.2,2.0,37.0,66.5,1003.9,1.6
2009-07-15,9.0,13.6,0.0,2.4,2.6,30.0,63.5,1010.35,1.675
2009-07-16,6.5,14.7,0.0,0.6,6.6,28.0,67.5,1017.15,1.814
2009-07-17,5.0,15.0,0.0,1.0,7.2,30.0,70.0,1021.55,1.925
2009-07-18,6.6,13.6,0.0,1.4,5.4,63.0,65.0,1017.05,1.904
2009-07-19,8.2,15.5,0.0,3.0,9.1,63.0,62.5,1015.75,1.957
2009-07-20,10.8,19.0,0.0,5.8,8.6,74.0,39.5,1013.6,2.104
2009-07-21,12.8,19.6,0.0,8.0,6.1,78.0,32.0,1009.95,1.894
2009-07-22,12.3,16.8,0.0,4.0,2.8,57.0,69.0,1003.1,1.894
2009-07-23,7.1,14.5,15.6,3.4,6.0,41.0,66.5,1019.3,1.961
2009-07-24,3.9,13.3,0.0,1.8,6.1,59.0,60.0,1023.65,1.983
2009-07-25,5.7,13.6,0.0,3.4,5.6,65.0,53.0,1021.45,1.952
2009-07-26,7.4,15.7,0.0,4.0,7.2,56.0,52.5,1013.8,1.738
2009-07-27,8.6,16.4,0.0,2.8,5.1,56.0,66.0,1015.75,1.731
2009-07-28,8.5,15.1,0.0,2.8,7.2,44.0,65.0,1020.95,1.796
2009-07-29,9.4,16.4,0.0,1.2,4.4,37.0,61.5,1023.55,1.796
2009-07-30,10.2,16.1,0.4,2.2,3.9,37.0,62.5,1021.0,1.999
2009-07-31,9.3,16.2,7.2,3.4,6.5,41.0,60.0,1020.45,2.142
2009-08-01,10.6,16.6,0.2,1.6,3.8,44.0,58.5,1023.3,2.347
2009-08-02,11.3,16.9,0.4,2.4,3.4,63.0,57.5,1022.25,2.299
2009-08-03,8.8,15.4,3.2,3.6,7.1,93.0,50.0,1022.15,2.119
2009-08-04,8.5,15.0,0.0,3.8,2.5,50.0,60.0,1016.65,2.102
2009-08-05,8.3,16.6,5.2,1.4,7.2,50.0,65.0,1018.05,2.145
2009-08-06,10.1,19.1,0.0,4.4,1.1,80.0,47.5,1011.75,2.415
2009-08-07,11.0,14.6,1.0,4.6,7.9,87.0,53.0,1015.3,2.163
2009-08-08,3.8,16.5,0.0,3.8,9.7,41.0,48.0,1022.8,2.17
2009-08-09,6.6,14.6,0.0,4.8,3.8,61.0,46.5,1017.6,2.42
2009-08-10,9.0,13.8,0.0,3.2,0.0,35.0,59.0,1015.1,2.474
2009-08-11,9.5,16.2,0.6,1.2,2.7,48.0,69.5,1008.8,2.522
2009-08-12,6.0,14.5,5.8,0.6,0.8,26.0,86.0,1011.0,2.524
2009-08-13,9.3,18.5,0.4,0.6,7.6,37.0,71.0,1013.95,2.565
2009-08-14,8.9,19.1,1.0,1.8,9.7,61.0,55.0,1018.3,2.909
2009-08-15,10.5,19.3,0.0,4.0,6.5,89.0,52.0,1012.65,3.024
2009-08-16,12.7,17.2,0.0,7.4,5.6,98.0,49.0,1001.25,2.755
2009-08-17,9.7,17.0,5.4,4.0,8.4,61.0,42.0,1016.6,2.473
2009-08-18,8.4,16.7,0.0,3.8,7.9,41.0,59.0,1026.1,3.377
2009-08-19,9.8,18.6,0.0,2.6,7.8,69.0,49.5,1021.9,3.648
2009-08-20,11.1,18.2,2.8,6.0,6.3,70.0,63.5,1014.4,3.356
2009-08-21,11.1,18.8,1.0,3.4,7.3,93.0,50.5,996.75,2.899
2009-08-22,6.6,16.3,0.2,4.4,10.0,63.0,49.0,1007.25,2.916
2009-08-23,9.2,19.0,0.0,4.0,10.6,69.0,59.0,1004.7,3.133
2009-08-24,11.1,17.5,0.2,5.6,8.8,72.0,55.0,997.85,2.952
2009-08-25,7.1,14.8,5.6,6.8,7.6,104.0,50.0,1001.8,2.953
2009-08-26,7.7,15.7,4.0,6.4,5.8,59.0,55.0,1008.6,3.249
2009-08-27,8.5,18.8,0.0,4.6,7.8,61.0,50.0,1010.6,3.738
2009-08-28,10.7,19.7,0.0,4.8,8.6,56.0,55.5,1011.1,3.674
2009-08-29,12.3,15.5,0.0,6.0,0.5,72.0,66.5,997.3,3.914
2009-08-30,6.7,16.0,4.2,1.6,6.6,59.0,50.0,1011.75,3.497
2009-08-31,9.1,16.6,0.0,2.8,3.6,56.0,67.5,1013.85,4.01
2009-09-01,7.5,16.0,1.6,2.2,8.3,39.0,40.5,1021.15,3.879
2009-09-02,8.6,19.7,0.0,5.8,10.8,69.0,42.5,1019.35,3.797
2009-09-03,11.9,21.9,0.0,7.2,8.8,72.0,37.5,1008.75,3.919
2009-09-04,9.8,17.3,1.4,5.4,6.5,72.0,57.0,1010.35,3.48
2009-09-05,6.5,17.2,2.6,3.6,9.1,46.0,48.0,1015.35,3.801
2009-09-06,8.1,16.7,0.0,4.2,1.2,67.0,44.5,1010.8,3.777
2009-09-07,9.6,15.9,0.8,2.8,3.0,39.0,67.0,1003.6,4.106
2009-09-08,10.2,15.3,4.8,1.0,4.8,57.0,81.0,1012.05,4.006
2009-09-09,9.7,14.4,0.8,2.6,0.8,48.0,64.0,1014.05,3.858
2009-09-10,10.5,14.8,0.0,3.2,2.8,,52.5,1017.8,3.792
2009-09-11,7.7,22.5,0.0,5.2,9.1,100.0,43.5,1013.5,4.271
2009-09-12,13.0,29.9,0.0,9.8,6.0,83.0,,1009.55,4.624
2009-09-13,15.8,19.8,0.0,12.8,2.2,67.0,56.5,1011.75,4.053
2009-09-14,6.7,17.0,0.0,5.0,6.4,28.0,47.0,1022.1,4.338
2009-09-15,5.5,20.4,0.0,3.4,10.8,33.0,39.5,1019.3,4.221
2009-09-16,8.0,22.9,0.0,5.8,8.5,48.0,30.0,1017.05,4.914
2009-09-17,15.7,18.9,0.0,8.4,0.0,54.0,62.0,1008.5,4.76
2009-09-18,10.6,18.5,12.6,4.0,10.2,31.0,50.5,1021.05,4.806
2009-09-19,12.1,20.9,0.0,4.0,6.8,69.0,39.5,1012.75,4.732
2009-09-20,10.4,18.7,2.6,4.0,6.3,41.0,47.5,1014.35,4.561
2009-09-21,8.7,19.7,0.0,4.0,7.6,39.0,48.5,1010.25,4.812
2009-09-22,10.6,18.9,16.6,6.0,5.5,56.0,60.0,996.25,4.638
2009-09-23,11.6,18.4,0.0,3.0,8.1,69.0,54.0,1002.95,5.155
2009-09-24,11.6,20.8,0.4,4.8,5.4,59.0,51.0,1009.4,5.388
2009-09-25,12.4,16.2,8.0,4.6,2.1,70.0,66.0,1000.8,5.09
2009-09-26,7.8,14.2,11.8,3.0,6.0,72.0,66.0,1002.25,4.516
2009-09-27,7.7,12.6,2.0,2.8,3.9,81.0,66.0,1009.7,5.123
2009-09-28,8.5,14.7,3.6,3.6,2.9,50.0,70.5,1013.95,5.903
2009-09-29,9.1,19.4,1.6,2.2,8.4,48.0,44.0,1013.3,5.943
2009-09-30,12.1,23.6,0.0,7.8,7.1,89.0,33.0,1009.85,5.63
2009-10-01,13.5,16.6,0.0,8.2,0.4,37.0,66.5,1010.9,5.881
2009-10-02,11.0,14.7,0.0,1.6,0.1,50.0,55.5,1013.0,5.737
2009-10-03,11.0,18.0,0.0,4.0,6.3,39.0,79.0,1016.25,5.785
2009-10-04,9.6,18.7,0.0,2.6,4.9,31.0,59.0,1019.75,5.348
2009-10-05,11.1,17.2,0.0,3.2,3.1,43.0,55.5,1022.05,5.251
2009-10-06,9.2,15.7,3.0,2.4,7.1,52.0,60.5,1022.5,5.085
2009-10-07,7.8,16.2,0.8,2.8,10.0,52.0,47.5,1024.25,5.153
2009-10-08,8.9,16.0,0.4,4.0,9.3,44.0,51.0,1027.25,5.86
2009-10-09,7.5,18.2,0.0,4.8,9.5,48.0,51.5,1029.5,5.718
2009-10-10,5.9,20.0,0.0,3.2,10.4,31.0,55.0,1028.05,5.901
2009-10-11,7.0,22.2,0.0,4.8,9.1,46.0,44.5,1018.35,6.102
2009-10-12,11.8,22.6,0.8,6.0,5.8,80.0,49.5,998.9,6.409
2009-10-13,9.7,19.2,0.8,7.6,4.1,69.0,45.0,993.7,5.903
2009-10-14,9.6,16.4,3.2,5.4,2.8,72.0,68.5,1001.05,6.153
2009-10-15,10.8,16.3,1.8,2.2,2.5,81.0,71.5,1006.1,5.969
2009-10-16,7.6,18.0,5.4,2.4,2.0,44.0,65.0,1016.55,6.747
2009-10-17,10.3,17.1,1.2,2.2,2.1,33.0,63.5,1025.1,6.913
2009-10-18,8.1,16.5,0.0,2.2,6.8,28.0,55.0,1027.85,7.432
2009-10-19,10.6,21.5,0.0,3.4,10.7,30.0,52.5,1025.4,8.141
2009-10-20,13.6,28.5,0.0,7.2,8.1,74.0,,1016.15,7.86
2009-10-21,13.7,18.7,0.0,8.4,8.6,35.0,65.0,1021.75,7.861
2009-10-22,10.1,18.8,0.0,5.0,11.4,33.0,57.0,1022.5,7.59
2009-10-23,12.7,18.8,0.0,5.2,9.8,37.0,54.0,1022.35,6.999
2009-10-24,8.2,19.6,0.0,4.6,12.6,39.0,56.0,1019.6,7.708
2009-10-25,12.0,18.2,0.0,5.8,8.7,56.0,43.5,1021.45,7.352
2009-10-26,9.5,21.2,0.0,5.6,12.7,52.0,46.0,1026.2,8.38
2009-10-27,9.4,21.7,0.0,6.6,12.2,33.0,55.0,1025.85,8.576
2009-10-28,12.0,21.1,0.0,6.8,4.6,33.0,66.0,1025.1,8.616
2009-10-29,11.1,30.6,0.0,4.0,9.2,46.0,52.0,1020.35,8.548
2009-10-30,16.7,26.5,0.6,6.2,0.2,65.0,62.5,1018.55,9.01
2009-10-31,19.3,33.1,4.0,3.0,11.7,50.0,50.0,1018.05,8.822
2009-11-01,15.0,20.1,4.6,8.6,1.4,30.0,82.5,1021.55,9.21
2009-11-02,13.9,29.4,0.0,1.8,9.1,50.0,59.0,1018.9,9.334
2009-11-03,14.8,21.9,0.8,7.0,5.9,61.0,49.5,1011.1,8.788
2009-11-04,11.4,18.1,0.0,6.8,3.7,37.0,54.0,1019.25,8.457
2009-11-05,12.0,19.3,0.0,4.8,8.9,43.0,48.5,1024.0,8.601
2009-11-06,9.4,25.4,0.0,6.0,13.2,39.0,56.5,1024.7,8.212
2009-11-07,13.0,32.2,0.0,5.4,12.0,56.0,40.5,1025.5,8.688
2009-11-08,19.4,34.2,0.0,12.0,13.2,54.0,29.0,1026.1,9.122
2009-11-09,19.7,35.5,0.0,8.0,13.0,41.0,34.0,1022.1,9.055
2009-11-10,20.2,36.3,0.0,11.8,13.0,41.0,35.0,1018.45,9.168
2009-11-11,20.8,34.4,0.0,11.6,12.8,33.0,34.5,1019.3,9.541
2009-11-12,18.8,29.8,0.0,10.4,11.2,41.0,41.0,1018.3,9.636
